race_id,race_name,course,date,type,class,pattern,aver_or,total_prize
rac_11431680,BetVictor Maiden Hurdle,Punchestown (IRE),2024-10-16,Hurdle,,,11.5,0.0
rac_11431771,BetVictor INH Flat Race,Punchestown (IRE),2024-10-16,NH Flat,,,0.0,0.0
rac_11396554,Fitzdares.com Conditional Jockeys' Handicap Chase,Wincanton,2024-10-17,Chase,Class 5,,86.33333333333333,7377.75
rac_11396515,Fitzdares Handicap Chase,Wincanton,2024-10-17,Chase,Class 3,,121.2,19674.0
rac_11396450,John Budden Memorial Handicap Chase (Go North One Man Series Qualifier),Carlisle,2024-10-17,Chase,Class 4,,110.14285714285714,10082.92
rac_11396437,Rhino.Bet Novices' Limited Handicap Chase (GBB Race),Carlisle,2024-10-17,Chase,Class 3,,121.0,14755.5
rac_11396424,Phil Gowling Memorial Rhino.Bet Handicap Chase (Challenger Staying Chase Series Qualifier),Carlisle,2024-10-17,Chase,Class 3,,123.0,18198.45
rac_11434449,Golf And Gallop Package Fillies' Novice Stakes (GBB Race) (Div II),Southwell (AW),2024-10-17,Flat,Class 5,,9.75,6197.31
rac_11400311,Download The At The Races App Apprentice Handicap,Southwell (AW),2024-10-17,Flat,Class 6,,58.44444444444444,5607.09
rac_11400298,Sky Sports Racing Sky 415 Handicap,Southwell (AW),2024-10-17,Flat,Class 6,,52.63636363636363,5607.09
rac_11400285,Golf And Gallop Package Fillies' Novice Stakes (GBB Race) (Div I),Southwell (AW),2024-10-17,Flat,Class 5,,13.5,6197.31
rac_11400272,Free Tips Daily On attheraces.com Handicap,Southwell (AW),2024-10-17,Flat,Class 5,,65.58333333333333,6984.2699999999995
rac_11400259,Southwell Golf Club Handicap,Southwell (AW),2024-10-17,Flat,Class 4,,75.33333333333333,9345.15
rac_11400246,At The Races App Form Study Handicap,Southwell (AW),2024-10-17,Flat,Class 5,,69.0,9837.0
rac_11400233,Sky Sports Racing HD Virgin 519 Maiden Fillies' Stakes (GBB Race),Southwell (AW),2024-10-17,Flat,Class 4,,0.0,9663.15
rac_11400220,Download The At The Races App Handicap,Southwell (AW),2024-10-17,Flat,Class 2,,90.91666666666667,24789.24
rac_11400207,Bet At Your Best With Betfair Handicap,Chelmsford (AW),2024-10-17,Flat,Class 6,,52.45454545454545,6885.900000000001
rac_11400194,Betfair Safer Gambling Tools Handicap,Chelmsford (AW),2024-10-17,Flat,Class 6,,51.333333333333336,6885.900000000001
rac_11400181,Winged Horse Equine Supplements Handicap,Chelmsford (AW),2024-10-17,Flat,Class 6,,61.357142857142854,6885.900000000001
rac_11400168,Best Odds On The Betfair Exchange Handicap,Chelmsford (AW),2024-10-17,Flat,Class 6,,54.285714285714285,6885.900000000001
rac_11400155,"Betfair ""Confined"" Maiden Stakes (For horses Which Have Run No More Than Once) (GBB Race)",Chelmsford (AW),2024-10-17,Flat,Class 5,,0.0,7869.599999999999
rac_11400142,Betfair Exchange Beacons Handicap,Chelmsford (AW),2024-10-17,Flat,Class 5,,66.14285714285714,8853.300000000001
rac_11400129,Play Different With Betfair Handicap,Chelmsford (AW),2024-10-17,Flat,Class 5,,71.625,8853.300000000001
rac_11400116,Betfair Exchange Handicap,Chelmsford (AW),2024-10-17,Flat,Class 4,,82.0909090909091,10820.699999999999
rac_11398686,Free Tips Daily On attheraces.com Handicap,Brighton,2024-10-17,Flat,Class 6,,49.6,5607.09
rac_11398673,Sky Sports Racing Sky 415 Handicap,Brighton,2024-10-17,Flat,Class 6,,50.142857142857146,5607.09
rac_11398660,Free Digital Racecard At raceday-ready.com Handicap,Brighton,2024-10-17,Flat,Class 6,,55.57142857142857,5607.09
rac_11398647,Get Raceday Ready Handicap,Brighton,2024-10-17,Flat,Class 6,,55.22222222222222,5607.09
rac_11398634,Download The Raceday Ready App EBF Restricted Novice Stakes (Bands C & D No More Than 3 Runs) (GBB),Brighton,2024-10-17,Flat,Class 5,,13.6,6689.16
rac_11398621,attheraces.com/marketmovers Handicap,Brighton,2024-10-17,Flat,Class 5,,68.0,8656.56
rac_11398608,Docker Hughes Memorial EBF Restricted Novice Stakes (Bands B C And D No More Than 3 Runs) (GBB),Brighton,2024-10-17,Flat,Class 4,,7.2,9492.7
rac_11434436,Fitzdares Telephone Betting Handicap Hurdle (Div II),Wincanton,2024-10-17,Hurdle,Class 4,,101.77777777777777,8853.3
rac_11434423,Whitehall Turret Club Novices' Hurdle (GBB Race) (Div II),Carlisle,2024-10-17,Hurdle,Class 4,,10.7,6394.05
rac_11396580,Fitzdares Three Mile Novices' Handicap Hurdle,Wincanton,2024-10-17,Hurdle,Class 5,,92.9090909090909,6148.12
rac_11396567,Fitzdares Season Opener At Wincanton Maiden Hurdle (GBB Race),Wincanton,2024-10-17,Hurdle,Class 4,,12.25,6394.05
rac_11396541,Fitzdares Handicap Hurdle,Wincanton,2024-10-17,Hurdle,Class 4,,112.6,8853.3
rac_11396528,Fitzdares Telephone Betting Handicap Hurdle (Div I),Wincanton,2024-10-17,Hurdle,Class 4,,103.125,8853.3
rac_11396489,Whitehall Turret Club Novices' Hurdle (GBB Race) (Div I),Carlisle,2024-10-17,Hurdle,Class 4,,0.0,6394.05
rac_11396476,Follow Rhino.Bet On Instagram Handicap Hurdle (Go North Sea Pigeon Series Qualifier),Carlisle,2024-10-17,Hurdle,Class 4,,104.0,8853.3
rac_11396463,Download The Rhino.Bet App Conditional Jockeys' Handicap Hurdle (Go North Cab On Target Series Qual),Carlisle,2024-10-17,Hurdle,Class 4,,104.9090909090909,8853.3
rac_11396502,Rhino.Bet Home Of Charged Up Sport Open National Hunt Flat Race (Go North Jodami Qualifier) (GBB),Carlisle,2024-10-17,NH Flat,Class 5,,0.0,3934.8
rac_11434410,Irish EBF Median Sires Series Maiden (Div II),Curragh (IRE),2024-10-17,Flat,,,5.571428571428571,0.0
rac_11431667,Al Basti Equiworld Dubai Handicap,Curragh (IRE),2024-10-17,Flat,,,56.55555555555556,0.0
rac_11431654,Big Picture Communications Handicap,Curragh (IRE),2024-10-17,Flat,,,68.42105263157895,0.0
rac_11431641,TRM - Excellence In Equine Nutrition Handicap,Curragh (IRE),2024-10-17,Flat,,,83.5,0.0
rac_11431628,EquiTom - Equine Clinics Maiden,Curragh (IRE),2024-10-17,Flat,,,27.454545454545453,0.0
rac_11431615,Equine Care Group - Nutritional Solutions Handicap,Curragh (IRE),2024-10-17,Flat,,,61.11764705882353,0.0
rac_11431602,Irish EBF Median Sires Series Maiden,Curragh (IRE),2024-10-17,Flat,,,7.619047619047619,0.0
rac_11431589,Irish EBF Median Sires Series Maiden (Div I),Curragh (IRE),2024-10-17,Flat,,,0.0,0.0
rac_11396710,QuinnBet Handicap Chase,Uttoxeter,2024-10-18,Chase,Class 4,,111.0,8754.93
rac_11396697,L J S Fencing Handicap Chase,Uttoxeter,2024-10-18,Chase,Class 4,,99.75,8754.93
rac_11396684,Quinnbet Daily Free Bet Novices' Limited Handicap Chase (GBB Race),Uttoxeter,2024-10-18,Chase,Class 3,,125.33333333333333,11509.29
rac_11435346,Every Race Live On Racing TV Handicap (Div II),Redcar,2024-10-18,Flat,Class 6,,54.9,5902.2
rac_11400415,Download The Racecourse App Raceday Ready Nursery Handicap,Newcastle (AW),2024-10-18,Flat,Class 6,,63.4,5607.09
rac_11400402,Alfie's Bar Nursery Handicap,Newcastle (AW),2024-10-18,Flat,Class 6,,52.1,5607.09
rac_11400389,Get The Inside Track With raceday-ready.com Handicap,Newcastle (AW),2024-10-18,Flat,Class 6,,54.5,5607.09
rac_11400376,Northumbria Leisure For Juke Boxes Apprentice Handicap,Newcastle (AW),2024-10-18,Flat,Class 6,,61.18181818181818,5607.09
rac_11400363,Coopers Marquees Handicap,Newcastle (AW),2024-10-18,Flat,Class 6,,63.833333333333336,5607.09
rac_11400350,Northumbria Leisure For Gaming Machines EBF Fillies' Novice Stakes (No More Than Three Runs) (GBB),Newcastle (AW),2024-10-18,Flat,Class 5,,0.0,6197.31
rac_11400337,Central Employment & Training Maiden Stakes (GBB Race),Newcastle (AW),2024-10-18,Flat,Class 5,,20.125,7181.01
rac_11400324,Northumbria Leisure For Pool Tables Handicap,Newcastle (AW),2024-10-18,Flat,Class 5,,65.75,7869.599999999999
rac_11398868,Every Race Live On Racing TV Handicap (Div I),Redcar,2024-10-18,Flat,Class 6,,55.8,5902.2
rac_11398855,Watch Racing Replays At racingtv.com Amateur Jockeys' Handicap,Redcar,2024-10-18,Flat,Class 6,,56.5,5775.0
rac_11398842,Watch Live On Racing TV EBF Novice Stakes (For Horses Which Have Had No More Than Three Runs) (GBB),Redcar,2024-10-18,Flat,Class 5,,7.555555555555555,6885.9
rac_11398829,Join Racing TV Now Novice Stakes (GBB Race),Redcar,2024-10-18,Flat,Class 5,,30.8,6885.9
rac_11398816,Sam Hall Memorial Handicap,Redcar,2024-10-18,Flat,Class 5,,65.5,7377.75
rac_11398803,Celebrate The Life Of Christine Dixon Handicap,Redcar,2024-10-18,Flat,Class 5,,64.92307692307692,7377.75
rac_11398790,Market Cross Jewellers British EBF Restricted Novice Stakes (For Horses In Bands C And D) (GBB Race),Redcar,2024-10-18,Flat,Class 4,,4.733333333333333,8853.3
rac_11398777,Every Race Live On Racing TV Nursery Handicap,Haydock,2024-10-18,Flat,Class 5,,69.22222222222223,7869.599999999999
rac_11398764,Join Racing TV Nursery Handicap,Haydock,2024-10-18,Flat,Class 5,,72.8,7869.599999999999
rac_11398738,Racing To School British Stallion Studs EBF Novice Stakes (GBB Race),Haydock,2024-10-18,Flat,Class 4,,0.0,9837.0
rac_11398725,Weatherbys Stallion Book Handicap,Haydock,2024-10-18,Flat,Class 4,,77.875,9837.0
rac_11398712,Watch On Racing TV Handicap,Haydock,2024-10-18,Flat,Class 3,,82.25,14755.5
rac_11398699,Paul Fenney Celebration Of Life Handicap,Haydock,2024-10-18,Flat,Class 3,,83.5,14755.5
rac_11435450,"British EBF ""National Hunt"" Novices' Hurdle (Qualifier) (GBB Race) (Div II)",Uttoxeter,2024-10-18,Hurdle,Class 4,,0.0,7574.49
rac_11396736,Beer Festival Raceday Saturday 16th November Handicap Hurdle,Uttoxeter,2024-10-18,Hurdle,Class 5,,92.42857142857143,6049.75
rac_11396723,"British EBF ""National Hunt"" Novices' Hurdle (Qualifier) (GBB Race) (Div I)",Uttoxeter,2024-10-18,Hurdle,Class 4,,12.3,7574.49
rac_11396671,Uttoxeter Racecourse New Years Eve Raceday Handicap Hurdle (GBB Race),Uttoxeter,2024-10-18,Hurdle,Class 2,,127.125,18296.82
rac_11396658,£130 000 Prize Money @ Fakenham 1st January Novices' Hurdle (GBB Race),Fakenham,2024-10-18,Hurdle,Class 4,,13.125,7377.75
rac_11396749,Winter Ladies Raceday Saturday 25th January Mares' Open National Hunt Flat Race (Cat 1 Elim') (GBB),Uttoxeter,2024-10-18,NH Flat,Class 5,,0.0,4426.65
rac_11435333,William Hill Top Price Guarantee Handicap (Div II),Dundalk (AW) (IRE),2024-10-18,Flat,,,54.42857142857143,0.0
rac_11433604,Book Online At DundalkStadium.com Maiden,Dundalk (AW) (IRE),2024-10-18,Flat,,,35.25,0.0
rac_11433591,Irish Stallion Farms EBF Fillies Handicap,Dundalk (AW) (IRE),2024-10-18,Flat,,,80.875,0.0
rac_11433578,William Hill Top Price Guarantee Handicap (Div I),Dundalk (AW) (IRE),2024-10-18,Flat,,,53.642857142857146,0.0
rac_11433565,Christmas Party Nights At Dundalk Book Now Nursery Handicap,Dundalk (AW) (IRE),2024-10-18,Flat,,,76.85714285714286,0.0
rac_11433552,Floodlit Fridays At Dundalk Handicap,Dundalk (AW) (IRE),2024-10-18,Flat,,,85.83333333333333,0.0
rac_11433539,View Restaurant At Dundalk Stadium Handicap,Dundalk (AW) (IRE),2024-10-18,Flat,,,65.35714285714286,0.0
rac_11433526,Irishinjuredjockeys.com Apprentice Claiming Race,Dundalk (AW) (IRE),2024-10-18,Flat,,,62.25,0.0
rac_11396892,Visit racingtv.com Handicap Chase,Stratford,2024-10-19,Chase,Class 5,,82.91666666666667,7525.3
rac_11396853,Keogh & Hows Handicap Chase,Stratford,2024-10-19,Chase,Class 4,,111.66666666666667,9000.85
rac_11436009,William Hill Saturday Top Price Guarantee Handicap (Div II),Catterick,2024-10-19,Flat,Class 4,,70.44444444444444,9837.0
rac_11435996,Sky Sports Racing Sky 415 Handicap (Div II),Wolverhampton (AW),2024-10-19,Flat,Class 4,,72.6,9345.15
rac_11400519,Tips For Every Race At raceday-ready.com Handicap,Wolverhampton (AW),2024-10-19,Flat,Class 6,,52.25,5607.09
rac_11400506,At The Races App Expert Tips Handicap,Wolverhampton (AW),2024-10-19,Flat,Class 6,,60.5,5607.09
rac_11400493,Get Raceday Ready Handicap,Wolverhampton (AW),2024-10-19,Flat,Class 6,,60.285714285714285,5607.09
rac_11400480,Sky Sports Racing HD Virgin 519 Handicap,Wolverhampton (AW),2024-10-19,Flat,Class 6,,58.714285714285715,5607.09
rac_11400467,Download The At The Races App Handicap,Wolverhampton (AW),2024-10-19,Flat,Class 5,,60.5,6984.2699999999995
rac_11400454,Download The Raceday Ready App Restricted Novice Stakes (For Horses In Bands B C And D) (GBB Race),Wolverhampton (AW),2024-10-19,Flat,Class 5,,21.428571428571427,7181.01
rac_11400441,Get The Inside Track With raceday-ready.com Handicap,Wolverhampton (AW),2024-10-19,Flat,Class 6,,57.5,8853.300000000001
rac_11400428,Sky Sports Racing Sky 415 Handicap (Div I),Wolverhampton (AW),2024-10-19,Flat,Class 4,,74.81818181818181,9345.15
rac_11398959,John Sharp Memorial EBF Restricted Maiden Stakes (Bands C/D) (Three Runs Or Less) (GBB Race),Catterick,2024-10-19,Flat,Class 5,,6.545454545454546,7869.6
rac_11398946,Every Race Live On Racing TV Restricted Novice Stakes (For Horses In Bands C And D) (GBB Race),Catterick,2024-10-19,Flat,Class 5,,39.0,7869.6
rac_11398933,Go Racing In Yorkshire Future Stars Apprentice Handicap,Catterick,2024-10-19,Flat,Class 5,,62.6,7869.599999999999
rac_11398920,William Hill Saturday Top Price Guarantee Handicap (Div I),Catterick,2024-10-19,Flat,Class 4,,73.0,9837.0
rac_11398907,Download The Raceday Ready App Handicap,Catterick,2024-10-19,Flat,Class 4,,78.44444444444444,9837.0
rac_11398894,William Hill Committed To Top Prices Veterans' Handicap,Catterick,2024-10-19,Flat,Class 4,,73.36363636363636,9837.0
rac_11398881,William Hill Catterick Dash Handicap,Catterick,2024-10-19,Flat,Class 2,,85.8,29511.0
rac_11386466,Balmoral Handicap (Sponsored By Qipco),Ascot,2024-10-19,Flat,Class 2,,100.25,196740.0
rac_11350079,Qipco British Champions Long Distance Cup  (British Champions Series),Ascot,2024-10-19,Flat,Class 1,Group 2,112.33333333333333,442665.0
rac_11350066,Qipco British Champions Sprint Stakes  (British Champions Series),Ascot,2024-10-19,Flat,Class 1,Group 1,111.7,491850.0
rac_11350053,Qipco British Champions Fillies & Mares Stakes  (British Champions Series),Ascot,2024-10-19,Flat,Class 1,Group 1,108.71428571428571,491850.0
rac_11350040,Queen Elizabeth II Stakes (Sponsored By Qipco)  (British Champions Mile),Ascot,2024-10-19,Flat,Class 1,Group 1,114.91666666666667,1137403.1199999999
rac_11350027,Qipco Champion Stakes (British Champions Middle Distance),Ascot,2024-10-19,Flat,Class 1,Group 1,117.0909090909091,1278810.0
rac_11396931,Mid-Warwickshire Cleaning Supplies Ltd Maiden Hurdle (GBB Race),Stratford,2024-10-19,Hurdle,Class 4,,9.833333333333334,7869.6
rac_11396918,Join Racing TV Now Female Jockeys' Handicap Hurdle (Female Professional Jockeys And Amateurs'),Stratford,2024-10-19,Hurdle,Class 5,,85.33333333333333,7525.3
rac_11396905,Rich Is 60 & Tom Is 30 Handicap Hurdle,Stratford,2024-10-19,Hurdle,Class 5,,87.41666666666667,7525.3
rac_11396879,"Grace & Dotty ""National Hunt"" Maiden Hurdle (GBB Race)",Stratford,2024-10-19,Hurdle,Class 4,,32.42857142857143,7869.6
rac_11396866,Edward Abell Memorial Mares' Handicap Hurdle,Stratford,2024-10-19,Hurdle,Class 4,,108.0,9000.85
rac_11434865,Irish Stallion Farms EBF Nursery Handicap,Leopardstown (IRE),2024-10-19,Flat,,,76.22222222222223,0.0
rac_11434852,Irish Stallion Farms EBF (C & G) Maiden,Leopardstown (IRE),2024-10-19,Flat,,,0.0,0.0
rac_11434839,Killavullan Stakes,Leopardstown (IRE),2024-10-19,Flat,,Group 3,102.2,0.0
rac_11434826,Irish Stallion Farms EBF Fillies Maiden,Leopardstown (IRE),2024-10-19,Flat,,,12.153846153846153,0.0
rac_11434813,Mongey Communications Eyrefield Stakes,Leopardstown (IRE),2024-10-19,Flat,,Group 3,47.166666666666664,0.0
rac_11434800,Irish Stallion Farms EBF (C & G) Maiden,Leopardstown (IRE),2024-10-19,Flat,,,0.0,0.0
rac_11434787,Irish Stallion Farms EBF Fillies Maiden,Leopardstown (IRE),2024-10-19,Flat,,,0.0,0.0
rac_11436126,Race Displays Handicap Hurdle (Div II),Limerick (IRE),2024-10-19,Hurdle,,,87.16666666666667,0.0
rac_11434540,Race Displays Handicap Hurdle (Div I),Limerick (IRE),2024-10-19,Hurdle,,,85.05555555555556,0.0
rac_11434527,Great National South Court Hotel Maiden Hurdle,Limerick (IRE),2024-10-19,Hurdle,,,30.333333333333332,0.0
rac_11434514,Focus Capital Novice Hurdle (),Limerick (IRE),2024-10-19,Hurdle,,Listed,60.0,0.0
rac_11434501,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (),Limerick (IRE),2024-10-19,Hurdle,,Listed,111.85714285714286,0.0
rac_11434488,Limerick Show Handicap Hurdle,Limerick (IRE),2024-10-19,Hurdle,,,96.88888888888889,0.0
rac_11434475,Master Chefs Maiden Hurdle,Limerick (IRE),2024-10-19,Hurdle,,,0.0,0.0
rac_11434553,Irish Stallion Farms EBF Mares (Pro/Am) INH Flat Race,Limerick (IRE),2024-10-19,NH Flat,,,0.0,0.0
rac_11397100,bet365 Conditional Jockeys' Handicap Chase,Sedgefield,2024-10-20,Chase,Class 5,,90.0,6049.75
rac_11397061,bet365 Handicap Chase (Go North Red Rum Series Qualifier),Sedgefield,2024-10-20,Chase,Class 4,,103.0,8754.93
rac_11397035,bet365 Durham National Handicap Chase (GBB Race),Sedgefield,2024-10-20,Chase,Class 2,,128.42857142857142,27051.75
rac_11396996,TrustATrader Apply Today Novices' Handicap Chase (GBB Race),Kempton,2024-10-20,Chase,Class 4,,114.16666666666667,10623.96
rac_11396983,TrustATrader Fully Vetted Trades People Handicap Chase,Kempton,2024-10-20,Chase,Class 4,,115.375,10623.96
rac_11396957,TrustATrader For Tradespeople You Can Trust Handicap Chase,Kempton,2024-10-20,Chase,Class 3,,127.66666666666667,21641.4
rac_11397087,bet365 Juvenile Maiden Hurdle (Go North Grey Bomber Juvenile Hurdle Series Qualifier) (GBB Race),Sedgefield,2024-10-20,Hurdle,Class 4,,14.8,7574.49
rac_11397074,"bet365 ""National Hunt"" Maiden Hurdle (GBB Race)",Sedgefield,2024-10-20,Hurdle,Class 4,,11.11111111111111,7574.49
rac_11397048,bet365 Handicap Hurdle,Sedgefield,2024-10-20,Hurdle,Class 3,,112.8,10525.59
rac_11397022,TrustATrader trustatrader.com Novices' Hurdle (GBB Race),Kempton,2024-10-20,Hurdle,Class 4,,29.0,8853.3
rac_11397009,Racing TV Handicap Hurdle,Kempton,2024-10-20,Hurdle,Class 4,,102.71428571428571,8853.3
rac_11396970,Join Racing TV Today Juvenile Hurdle (GBB Race),Kempton,2024-10-20,Hurdle,Class 3,,0.0,11804.4
rac_11396944,TrustATrader Approved And Reviewed Trades People Hurdle () (GBB Race),Kempton,2024-10-20,Hurdle,Class 1,Listed,135.5,49185.0
rac_11397113,bet365 Open National Hunt Flat Race (Category 2 Elimination) (GBB Race),Sedgefield,2024-10-20,NH Flat,Class 5,,0.0,4426.65
rac_11434722,Irish Stallion Farms EBF Beginners Chase,Limerick (IRE),2024-10-20,Chase,,,0.0,0.0
rac_11434709,STL Logistics Handicap Chase,Limerick (IRE),2024-10-20,Chase,,,125.22222222222223,0.0
rac_11424049,BoyleSports JT McNamara Munster National Handicap Chase,Limerick (IRE),2024-10-20,Chase,,Grade 3,136.83333333333334,0.0
rac_11434644,Next Fixture Christmas Festival Handicap,Leopardstown (IRE),2024-10-20,Flat,,,60.5,0.0
rac_11434631,Bahrain Turf Club October Handicap (Premier Handicap),Leopardstown (IRE),2024-10-20,Flat,,,87.36363636363636,0.0
rac_11434618,Christmas Festival Tickets On Sale Now Handicap,Leopardstown (IRE),2024-10-20,Flat,,,71.9,0.0
rac_11434605,"Thomas's Of Foxrock ""Jim And Kathleen Murphy"" Memorial Trigo Stakes ()",Leopardstown (IRE),2024-10-20,Flat,,Listed,90.81818181818181,0.0
rac_11434592,Foxrock Cup Handicap,Leopardstown (IRE),2024-10-20,Flat,,,85.75,0.0
rac_11434579,Bahrain Turf Club Knockaire Stakes (),Leopardstown (IRE),2024-10-20,Flat,,Listed,94.5,0.0
rac_11434566,Leopardstown Golf And Driving Range Maiden,Leopardstown (IRE),2024-10-20,Flat,,,21.571428571428573,0.0
rac_11434696,John Thomas McNamara Series (Q.R.) Handicap Hurdle,Limerick (IRE),2024-10-20,Hurdle,,,98.82352941176471,0.0
rac_11434683,Crown Paints Handicap Hurdle,Limerick (IRE),2024-10-20,Hurdle,,,100.15384615384616,0.0
rac_11434670,Garrynacurra Stud (C & G) Maiden Hurdle,Limerick (IRE),2024-10-20,Hurdle,,,0.0,0.0
rac_11434657,PwC Mares Maiden Hurdle,Limerick (IRE),2024-10-20,Hurdle,,,7.428571428571429,0.0
rac_11409541,Back British Farming Handicap Chase,Plumpton,2024-10-21,Chase,Class 5,,85.42857142857143,7869.6
rac_11409528,Aldaniti Partnership Novices' Handicap Chase,Plumpton,2024-10-21,Chase,Class 5,,89.33333333333333,7869.6
rac_11409502,Nick Embiricos Memorial Handicap Chase,Plumpton,2024-10-21,Chase,Class 3,,122.33333333333333,15620.5
rac_11437673,Get Raceday Ready Handicap (Div II),Southwell (AW),2024-10-21,Flat,Class 4,,76.27272727272727,9345.15
rac_11437660,Sky Sports Racing Sky 415 Handicap (Div II),Wolverhampton (AW),2024-10-21,Flat,Class 6,,49.90909090909091,8853.300000000001
rac_11413415,Tips For Every Race At raceday-ready.com Handicap,Wolverhampton (AW),2024-10-21,Flat,Class 6,,62.0,5607.09
rac_11413402,Get The Inside Track With Raceday Ready Handicap,Wolverhampton (AW),2024-10-21,Flat,Class 6,,51.833333333333336,5607.09
rac_11413389,At The Races App Form Study Restricted Maiden Stakes (Bands C-D) (GBB Race),Wolverhampton (AW),2024-10-21,Flat,Class 5,,16.5,6197.31
rac_11413376,Download The Racecourse App Raceday Ready Handicap,Wolverhampton (AW),2024-10-21,Flat,Class 5,,65.45454545454545,6984.2699999999995
rac_11413363,Free Digital Racecard At raceday-ready.com Fillies' Handicap,Wolverhampton (AW),2024-10-21,Flat,Class 5,,67.44444444444444,6984.2699999999995
rac_11413350,Sky Sports Racing HD Virgin 519 Novice Stakes (GBB Race),Wolverhampton (AW),2024-10-21,Flat,Class 5,,0.0,7181.01
rac_11413337,Sky Sports Racing Sky 415 Handicap (Div I),Wolverhampton (AW),2024-10-21,Flat,Class 6,,49.36363636363637,8853.300000000001
rac_11413324,Stay At The Wolverhampton Holiday Inn Handicap,Wolverhampton (AW),2024-10-21,Flat,Class 4,,81.83333333333333,9345.15
rac_11413311,Download The Racecourse App Raceday Ready Nursery Handicap,Southwell (AW),2024-10-21,Flat,Class 6,,64.18181818181819,5607.09
rac_11413298,Download The Raceday Ready App Nursery Handicap,Southwell (AW),2024-10-21,Flat,Class 6,,62.916666666666664,5607.09
rac_11413285,Golf And Gallop Package Handicap,Southwell (AW),2024-10-21,Flat,Class 6,,51.72727272727273,5607.09
rac_11413272,Tips For Every Race At raceday-ready.com Handicap,Southwell (AW),2024-10-21,Flat,Class 6,,59.4,5607.09
rac_11413259,Free Digital Racecard At raceday-ready.com Novice Stakes (GBB Race),Southwell (AW),2024-10-21,Flat,Class 5,,8.454545454545455,6197.31
rac_11413246,Get The Inside Track With raceday-ready.com Novice Stakes (GBB Race),Southwell (AW),2024-10-21,Flat,Class 5,,11.428571428571429,7181.01
rac_11413233,Southwell Golf Club Handicap,Southwell (AW),2024-10-21,Flat,Class 6,,47.63636363636363,8853.300000000001
rac_11413220,Get Raceday Ready Handicap (Div I),Southwell (AW),2024-10-21,Flat,Class 4,,76.5,9345.15
rac_11411946,Northern Commercials Iveco S-Way Range Restricted Maiden Stakes (Bands C-D) (GBB Race),Pontefract,2024-10-21,Flat,Class 5,,25.5,6786.55
rac_11411933,William Hill Committed To Top Prices Nursery Handicap,Pontefract,2024-10-21,Flat,Class 5,,66.22222222222223,6885.900000000001
rac_11411920,William Hill Betting Done Properly Handicap,Pontefract,2024-10-21,Flat,Class 4,,69.3,9837.0
rac_11411907,Napoleons Casino Bradford Handicap,Pontefract,2024-10-21,Flat,Class 4,,78.14285714285714,9837.0
rac_11411894,Phil Bull Trophy Conditions Stakes (Round 7 Of The Pontefract Stayers Championship 2024) (GBB Race),Pontefract,2024-10-21,Flat,Class 2,,99.0,25050.600000000002
rac_11411881,British Stallion Studs EBF Fillies' Handicap,Pontefract,2024-10-21,Flat,Class 2,,83.66666666666667,29511.0
rac_11411868,British Stallion Studs EBF Silver Tankard Stakes (),Pontefract,2024-10-21,Flat,Class 1,Listed,35.8,38808.0
rac_11411855,Best Odds Guaranteed dragonbet.co.uk Nursery Handicap,Bath,2024-10-21,Flat,Class 6,,60.4,5607.09
rac_11411842,Dragonbet - Born From The Betting Ring Handicap,Bath,2024-10-21,Flat,Class 6,,48.2,5607.09
rac_11411829,Dragonbet Proud Sponsors Of Bath Racing Amateur Jockeys' Handicap,Bath,2024-10-21,Flat,Class 6,,50.81818181818182,5486.25
rac_11411816,Hotel Indigo Bath Handicap,Bath,2024-10-21,Flat,Class 6,,51.9,5607.09
rac_11411803,Dragonbet - Real Bookmakers Handicap,Bath,2024-10-21,Flat,Class 5,,68.88888888888889,6984.2699999999995
rac_11411790,BLTH Novice Stakes (GBB Race),Bath,2024-10-21,Flat,Class 5,,44.666666666666664,6718.19
rac_11411777,On Course Values Online Dragonbet Handicap,Bath,2024-10-21,Flat,Class 4,,75.42857142857143,9345.15
rac_11437634,Mighty Trotter Novices' Hurdle (GBB Race) (Div II),Plumpton,2024-10-21,Hurdle,Class 4,,0.0,7869.6
rac_11409580,Mighty Trotter Handicap Hurdle,Plumpton,2024-10-21,Hurdle,Class 5,,91.93333333333334,7131.82
rac_11409567,SIS & Josh Gifford Memorial Mares' Handicap Hurdle (For The Josh Gifford Memorial Trophy),Plumpton,2024-10-21,Hurdle,Class 5,,80.88888888888889,7131.82
rac_11409554,Mighty Trotter Novices' Hurdle (GBB Race) (Div I),Plumpton,2024-10-21,Hurdle,Class 4,,13.571428571428571,7869.6
rac_11409515,Bet Goodwin Handicap Hurdle,Plumpton,2024-10-21,Hurdle,Class 4,,112.33333333333333,9837.0
rac_11437647,Racing Club Membership Handicap (Div II),Gowran Park (IRE),2024-10-21,Flat,,,53.8,0.0
rac_11435775,Racing Again November 9th Handicap,Gowran Park (IRE),2024-10-21,Flat,,,71.3076923076923,0.0
rac_11435762,Gowran Park Racing Club Fillies Maiden,Gowran Park (IRE),2024-10-21,Flat,,,29.666666666666668,0.0
rac_11435749,Racing Club Membership Handicap (Div I),Gowran Park (IRE),2024-10-21,Flat,,,54.75,0.0
rac_11435736,Dine At Gowran Park Handicap,Gowran Park (IRE),2024-10-21,Flat,,,63.06666666666667,0.0
